angular_z,linear_x,left_forward,right_forward,left_side,right_side,ans,time
1.570796371,0,199,1170,11,1491,2,4.25
1.570796371,0,121,1028,13,1670,2,4.3
1.570796371,0,121,1028,13,1670,2,4.35
1.570796371,0,71,742,27,2245,2,4.4
1.570796371,0,71,742,27,2245,2,4.45
1.570796371,0,43,421,51,1260,2,4.5
1.570796371,0,43,421,51,1260,2,4.55
1.333431602,0.123899996,20,174,98,1053,2,4.6
1.333431602,0.123899996,20,174,98,1053,2,4.65
1.333431602,0.123899996,20,174,98,1053,2,4.7
0.865683317,0.143250003,22,45,180,800,2,4.75
0.865683317,0.143250003,22,45,180,800,2,4.8
0.442615509,0.143549994,32,43,286,603,1,4.85
0.442615509,0.143549994,32,43,286,603,1,4.9
0.240157306,0.142199993,41,52,363,535,1,4.95
0.240157306,0.142199993,41,52,363,535,1,5
0.044680428,0.143250003,45,36,416,448,1,5.05
0.044680428,0.143250003,45,36,416,448,1,5.1
-0.005585053,0.143099993,46,40,448,444,1,5.15
-0.005585053,0.143099993,46,40,448,444,1,5.2
0.006981317,0.142199993,49,52,441,446,1,5.25
0.006981317,0.142199993,49,52,441,446,1,5.3
0.005585053,0.142649993,49,41,441,445,1,5.35
0.005585053,0.142649993,49,41,441,445,1,5.4
0.05305801,0.141900003,54,44,403,441,1,5.45
0.05305801,0.141900003,54,44,403,441,1,5.5
0.00837758,0.140849993,61,32,422,428,1,5.55
0.00837758,0.140849993,61,32,422,428,1,5.6
-0.001396263,0.139950007,67,56,418,417,1,5.65
-0.001396263,0.139950007,67,56,418,417,1,5.7
-0.015358898,0.140100002,66,37,437,426,1,5.75
-0.015358898,0.140100002,66,37,437,426,1,5.8
0.022340214,0.139050007,73,54,415,431,1,5.85
0.022340214,0.139050007,73,54,415,431,1,5.9
-0.011170107,0.140249997,65,51,443,435,1,5.95
-0.011170107,0.140249997,65,51,443,435,0,6
-0.030717796,0.137850001,81,56,450,428,0,6.05
-0.030717796,0.137850001,81,56,450,428,0,6.1
-0.082379542,0.139349997,71,68,464,405,0,6.15
-0.082379542,0.139349997,71,68,464,405,0,6.2
0.022340214,0.136649996,89,51,436,452,0,6.25
0.022340214,0.136649996,89,51,436,452,0,6.3
-0.037699111,0.136950001,87,78,433,406,0,6.35
-0.037699111,0.136950001,87,78,433,406,0,6.4
0.015358898,0.135000005,100,97,440,451,0,6.45
0.015358898,0.135000005,100,97,440,451,0,6.5
0.071209431,0.135900006,94,94,416,467,0,6.55
0.071209431,0.135900006,94,94,416,467,0,6.6
-0.029321531,0.132149994,119,103,448,427,0,6.65
-0.029321531,0.132149994,119,103,448,427,0,6.7
-0.089360856,0.132149994,119,107,443,379,0,6.75
-0.089360856,0.132149994,119,107,443,379,0,6.8
-0.061435591,0.130500004,130,114,457,413,0,6.85
-0.061435591,0.130500004,130,114,457,413,0,6.9
0.026529005,0.126900002,154,123,389,408,0,6.95
0.026529005,0.126900002,154,123,389,408,0,7
0.428652853,0.126599997,156,144,78,385,0,7.05
0.428652853,0.126599997,156,144,78,385,0,7.1
0.448200554,0.124349996,171,136,19,340,0,7.15
0.448200554,0.124349996,171,136,19,340,0,7.2
0.371406078,0.128999993,140,122,14,280,0,7.25
0.371406078,0.128999993,140,122,14,280,0,7.3
0.289026529,0.131249994,125,114,8,215,0,7.35
0.289026529,0.131249994,125,114,8,215,0,7.4
0.245742366,0.129600003,135,136,9,185,0,7.45
0.245742366,0.129600003,135,136,9,185,0,7.5
0.192684352,0.126900002,149,154,13,151,0,7.55
0.192684352,0.126900002,149,154,13,151,0,7.6
0.170344129,0.125699997,156,162,5,127,0,7.65
0.170344129,0.125699997,156,162,5,127,0,7.7
0.170344129,0.118500002,173,210,2,124,0,7.75
0.170344129,0.118500002,173,210,2,124,0,7.8
0.242949829,0.110100001,185,266,5,179,0,7.85
0.242949829,0.110100001,185,266,5,179,0,7.9
0.219213352,0.103500001,192,310,15,172,0,7.95
0.219213352,0.103500001,192,310,15,172,0,8
0.275063902,0.092550002,212,383,10,207,0,8.05
0.275063902,0.092550002,212,383,10,207,0,8.1
0.33929202,0.08145,247,457,9,252,0,8.15
0.33929202,0.08145,247,457,9,252,0,8.2
0.476125807,0.071549997,261,523,13,354,0,8.25
0.476125807,0.071549997,261,523,13,354,0,8.3
0.57526052,0.063299999,239,578,19,431,0,8.35
0.57526052,0.063299999,239,578,19,431,0,8.4
0.733038306,0.063000001,219,580,25,550,0,8.45
0.733038306,0.063000001,219,580,25,550,0,8.5
0.879645944,0.057750002,187,615,21,651,0,8.55
0.879645944,0.057750002,187,615,21,651,0,8.6
1.036027431,0.066749997,142,555,17,759,0,8.65
1.036027431,0.066749997,142,555,17,759,0,8.7
1.20218277,0.076650001,107,489,14,875,0,8.75
1.20218277,0.076650001,107,489,14,875,0,8.8
1.621061802,0.093900003,69,374,26,1187,0,8.85
1.621061802,0.093900003,69,374,26,1187,0,8.9
1.36554563,0.122249998,32,185,59,1037,0,8.95
1.36554563,0.122249998,32,185,59,1037,0,9
0.686961591,0.142800003,10,48,156,648,0,9.05
0.686961591,0.142800003,10,48,156,648,0,9.1
0.390953749,0.145500004,16,30,261,541,0,9.15
0.390953749,0.145500004,16,30,261,541,0,9.2
0.323933095,0.146400005,20,24,305,537,0,9.25
0.323933095,0.146400005,20,24,305,537,0,9.3
0.255516201,0.144899994,34,29,335,518,0,9.35
0.255516201,0.144899994,34,29,335,518,0,9.4
0.178721711,0.143549994,38,43,339,467,0,9.45
0.178721711,0.143549994,38,43,339,467,0,9.5
0.055850536,0.143099993,40,46,394,434,0,9.55
0.055850536,0.143099993,40,46,394,434,0,9.6
0.10751228,0.141599998,45,56,391,468,0,9.65
0.10751228,0.141599998,45,56,391,468,0,9.7
0.079587013,0.142649993,49,42,392,449,0,9.75
0.079587013,0.142649993,49,42,392,449,0,9.8
0.154985234,0.141900003,54,48,356,467,0,9.85
0.154985234,0.141900003,54,48,356,467,0,9.9
0.034906585,0.141299993,49,58,399,424,0,9.95
0.034906585,0.141299993,49,58,399,424,0,10
0.001396263,0.141149998,52,59,436,437,0,10.05
0.001396263,0.141149998,52,59,436,437,0,10.1
0.046076693,0.140550002,63,44,385,418,0,10.15
0.046076693,0.140550002,63,44,385,418,0,10.2
-0.020943951,0.139650002,69,69,432,417,0,10.25
-0.020943951,0.139650002,69,69,432,417,0,10.3
0.043284167,0.139799997,68,57,404,435,0,10.35
0.043284167,0.139799997,68,57,404,435,0,10.4
-0.07400196,0.137999997,80,72,460,407,0,10.45
-0.07400196,0.137999997,80,72,460,407,0,10.5
-0.037699111,0.137700006,82,55,448,421,0,10.55
-0.037699111,0.137700006,82,55,448,421,0,10.6
-0.002792527,0.137549996,83,81,444,442,0,10.65
-0.002792527,0.137549996,83,81,444,442,0,10.7
0.03630285,0.135900006,94,65,419,445,0,10.75
0.03630285,0.135900006,94,65,419,445,0,10.8
0.027925268,0.135000005,92,100,405,425,0,10.85
0.027925268,0.135000005,92,100,405,425,0,10.9
0.01675516,0.133949995,89,107,413,425,0,10.95
0.01675516,0.133949995,89,107,413,425,0,11
0.054454274,0.132449999,117,93,420,459,0,11.05
0.054454274,0.132449999,117,93,420,459,0,11.1
0.064228117,0.128700003,142,115,362,408,0,11.15
0.064228117,0.128700003,142,115,362,408,0,11.2
0.439822972,0.128999993,140,129,105,420,0,11.25
0.439822972,0.128999993,140,129,105,420,0,11.3
0.438426703,0.126149997,159,126,51,365,0,11.35
0.438426703,0.126149997,159,126,51,365,0,11.4
0.37000981,0.128250003,145,115,30,295,0,11.45
0.37000981,0.128250003,145,115,30,295,0,11.5
0.268082559,0.129299998,138,120,46,238,0,11.55
0.268082559,0.129299998,138,120,46,238,0,11.6
0.205250725,0.128399998,136,144,53,200,0,11.65
0.205250725,0.128399998,136,144,53,200,0,11.7
0.161966547,0.127200007,136,152,46,162,0,11.75
0.161966547,0.127200007,136,152,46,162,0,11.8
0.139626339,0.123300001,157,178,56,156,0,11.85
0.139626339,0.123300001,157,178,56,156,0,11.9
0.11030481,0.116549999,177,223,68,147,0,11.95
0.11030481,0.116549999,177,223,68,147,0,12
0.17453292,0.112049997,188,253,52,177,0,12.05
0.17453292,0.112049997,188,253,52,177,0,12.1
0.152192712,0.10035,219,331,68,177,0,12.15
0.152192712,0.10035,219,331,68,177,0,12.2
0.161966547,0.091049999,243,393,70,186,0,12.25
0.161966547,0.091049999,243,393,70,186,0,12.3
0.233175993,0.083849996,246,441,70,237,0,12.35
0.233175993,0.083849996,246,441,70,237,0,12.4
0.353254646,0.069899999,272,534,77,330,0,12.45
0.353254646,0.069899999,272,534,77,330,0,12.5
0.428652853,0.05895,279,607,97,404,0,12.55
0.428652853,0.05895,279,607,97,404,0,12.6
0.509636164,0.053100001,269,646,121,486,0,12.65
0.509636164,0.053100001,269,646,121,486,0,12.7
0.671602666,0.0513,249,658,126,607,0,12.75
0.671602666,0.0513,249,658,126,607,0,12.8
0.759567261,0.046050001,217,693,149,693,0,12.85
0.759567261,0.046050001,217,693,149,693,0,12.9
0.889419794,0.051899999,193,654,141,778,0,12.95
0.889419794,0.051899999,193,654,141,778,0,13
1.023461103,0.055500001,159,630,120,853,0,13.05
1.023461103,0.055500001,159,630,120,853,0,13.1
1.285958648,0.062550001,111,583,105,1026,0,13.15
1.285958648,0.062550001,111,583,105,1026,0,13.2
1.71600771,0.087449998,112,417,100,1329,0,13.25
1.71600771,0.087449998,112,417,100,1329,0,13.3
1.489813089,0.118349999,135,211,100,1167,0,13.35
1.489813089,0.118349999,135,211,100,1167,0,13.4
0.950855374,0.125850007,161,122,77,758,0,13.45
0.950855374,0.125850007,161,122,77,758,0,13.5
0.753982246,0.118799999,200,208,51,591,0,13.55
0.753982246,0.118799999,200,208,51,591,0,13.6
0.647866189,0.1074,247,284,44,508,0,13.65
0.647866189,0.1074,247,284,44,508,0,13.7
0.505447328,0.0933,297,378,44,406,0,13.75
0.505447328,0.0933,297,378,44,406,0,13.8
0.445408016,0.084449999,392,437,32,351,0,13.85
0.445408016,0.084449999,392,437,32,351,0,13.9
0.314159274,0.084600002,394,436,36,261,0,13.95
0.314159274,0.084600002,394,436,36,261,0,14
0.280648947,0.078599997,343,476,32,233,0,14.05
0.280648947,0.078599997,343,476,32,233,0,14.1
0.424464077,0.071850002,376,521,23,327,0,14.15
0.424464077,0.071850002,376,521,23,327,0,14.2
0.326725632,0.065399997,340,564,16,250,0,14.25
0.326725632,0.065399997,340,564,16,250,0,14.3
0.420275271,0.05415,321,639,13,314,0,14.35
0.420275271,0.05415,321,639,13,314,0,14.4
0.52359879,0.039900001,314,734,18,393,0,14.45
0.52359879,0.039900001,314,734,18,393,0,14.5
0.615752161,0.038550001,302,743,27,468,0,14.55
0.615752161,0.038550001,302,743,27,468,0,14.6
0.769341111,0.035100002,286,766,15,566,0,14.65
0.769341111,0.035100002,286,766,15,566,0,14.7
0.83217299,0.031350002,261,791,28,624,0,14.75
0.83217299,0.031350002,261,791,28,624,0,14.8
0.950855374,0.0294,246,804,41,722,0,14.85
0.950855374,0.0294,246,804,41,722,0,14.9
1.121199489,0.0264,237,824,42,845,0,14.95
1.121199489,0.0264,237,824,42,845,0,15
1.255240798,0.0306,197,796,27,926,0,15.05
1.255240798,0.0306,197,796,27,926,0,15.1
1.394867182,0.034650002,150,769,27,1026,0,15.15
1.394867182,0.034650002,150,769,27,1026,0,15.2
1.552644849,0.048149999,107,679,22,1134,0,15.25
1.552644849,0.048149999,107,679,22,1134,0,15.3
2.01341176,0.0678,74,548,23,1465,0,15.35
2.01341176,0.0678,74,548,23,1465,0,15.4
1.855634093,0.109049998,36,273,50,1379,0,15.45
1.855634093,0.109049998,36,273,50,1379,0,15.5
0.879645944,0.139950007,33,67,158,788,0,15.55
0.879645944,0.139950007,33,67,158,788,0,15.6
0.184306771,0.141149998,59,55,359,491,0,15.65
0.184306771,0.141149998,59,55,359,491,0,15.7
-0.128456235,0.139200002,72,64,472,380,0,15.75
-0.128456235,0.139200002,72,64,472,380,0,15.8
-0.128456235,0.138300002,78,72,481,389,0,15.85
-0.128456235,0.138300002,78,72,481,389,0,15.9
-0.07400196,0.136500001,90,79,441,388,0,15.95
-0.07400196,0.136500001,90,79,441,388,0,16
-0.068416908,0.135600001,96,64,453,404,0,16.05
-0.068416908,0.135600001,96,64,453,404,0,16.1
-0.093549646,0.133049995,113,96,447,380,0,16.15
-0.093549646,0.133049995,113,96,447,380,0,16.2
-0.034906585,0.132449999,106,117,413,388,0,16.25
-0.034906585,0.132449999,106,117,413,388,0,16.3
0.012566371,0.132300004,118,114,419,428,0,16.35
0.012566371,0.132300004,118,114,419,428,0,16.4
-0.009773844,0.130649999,129,110,395,388,0,16.45
-0.009773844,0.130649999,129,110,395,388,0,16.5
-0.11030481,0.126300007,158,128,404,325,0,16.55
-0.11030481,0.126300007,158,128,404,325,0,16.6
-0.491484731,0.124650002,169,154,416,64,0,16.65
-0.491484731,0.124650002,169,154,416,64,0,16.7
-0.509636164,0.123000003,163,180,382,17,0,16.75
-0.509636164,0.123000003,163,180,382,17,0,16.8
-0.4007276,0.125850007,161,141,300,13,0,16.85
-0.4007276,0.125850007,161,141,300,13,0,16.9
-0.302989155,0.127499998,150,149,237,20,0,16.95
-0.302989155,0.127499998,150,149,237,20,0,17
-0.261101246,0.126000002,160,148,201,14,0,17.05
-0.261101246,0.126000002,160,148,201,14,0,17.1
-0.217817098,0.125249997,165,154,174,18,0,17.15
-0.217817098,0.125249997,165,154,174,18,0,17.2
-0.196873143,0.114600003,236,174,161,20,0,17.25
-0.196873143,0.114600003,236,174,161,20,0,17.3
-0.199665666,0.117449999,217,177,162,19,0,17.35
-0.199665666,0.117449999,217,177,162,19,0,17.4
-0.270875096,0.111149997,259,208,207,13,0,17.45
-0.270875096,0.111149997,259,208,207,13,0,17.5
-0.217817098,0.104400001,304,236,176,20,0,17.55
-0.217817098,0.104400001,304,236,176,20,0,17.6
-0.294611573,0.0999,334,272,236,25,0,17.65
-0.294611573,0.0999,334,272,236,25,0,17.7
-0.413293958,0.088950001,407,301,317,21,0,17.75
-0.413293958,0.088950001,407,301,317,21,0,17.8
-0.571071744,0.088650003,409,320,431,22,0,17.85
-0.571071744,0.088650003,409,320,431,22,0,17.9
-0.808436513,0.074699998,502,343,621,42,0,17.95
-0.808436513,0.074699998,502,343,621,42,0,18
-1.101651788,0.071999997,520,310,825,36,0,18.05
-1.101651788,0.071999997,520,310,825,36,0,18.1
-1.450717688,0.071850002,521,257,1083,44,0,18.15
-1.450717688,0.071850002,521,257,1083,44,0,18.2
-1.692271233,0.069899999,534,158,1238,26,0,18.25
-1.692271233,0.069899999,534,158,1238,26,0,18.3
-2.295457125,0.0942,372,98,1671,27,0,18.35
-2.295457125,0.0942,372,98,1671,27,0,18.4
-2.254965305,0.116850004,221,35,1649,34,0,18.45
-2.254965305,0.116850004,221,35,1649,34,0,18.5
-1.040216208,0.140100002,66,43,901,156,0,18.55
-1.040216208,0.140100002,66,43,901,156,0,18.6
-0.326725632,0.139349997,71,61,568,334,0,18.65
-0.326725632,0.139349997,71,61,568,334,0,18.7
-0.136833817,0.134849995,101,78,486,388,0,18.75
-0.136833817,0.134849995,101,78,486,388,0,18.8
-0.034906585,0.133499995,110,80,445,420,0,18.85
-0.034906585,0.133499995,110,80,445,420,0,18.9
-0.055850536,0.133200005,112,85,454,414,0,18.95
-0.055850536,0.133200005,112,85,454,414,0,19
-0.03630285,0.133499995,110,84,429,403,0,19.05
-0.03630285,0.133499995,110,84,429,403,0,19.1
-0.139626339,0.129600003,136,128,471,371,0,19.15
-0.139626339,0.129600003,136,128,471,371,0,19.2
-0.054454274,0.126750007,155,141,431,392,0,19.25
-0.054454274,0.126750007,155,141,431,392,0,19.3
-0.108908549,0.125550002,163,136,411,333,0,19.35
-0.108908549,0.125550002,163,136,411,333,0,19.4
-0.494277239,0.123599999,176,175,420,66,0,19.45
-0.494277239,0.123599999,176,175,420,66,0,19.5
-0.497069776,0.122850001,181,168,371,15,0,19.55
-0.497069776,0.122850001,181,168,371,15,0,19.6
-0.417482764,0.122699998,172,182,316,17,0,19.65
-0.417482764,0.122699998,172,182,316,17,0,19.7
-0.311366737,0.122100003,151,186,235,12,0,19.75
-0.311366737,0.122100003,151,186,235,12,0,19.8
-0.244346097,0.126750007,152,155,193,18,0,19.85
-0.244346097,0.126750007,152,155,193,18,0,19.9
-0.226194665,0.121799998,188,173,177,15,0,19.95
-0.226194665,0.121799998,188,173,177,15,0,20
-0.206646979,0.121349998,191,173,161,13,0,20.05
-0.206646979,0.121349998,191,173,161,13,0,20.1
-0.206646979,0.118500002,210,191,168,20,0,20.15
-0.206646979,0.118500002,210,191,168,20,0,20.2
-0.254119933,0.109949999,267,195,203,21,0,20.25
-0.254119933,0.109949999,267,195,203,21,0,20.3
-0.222005874,0.104249999,305,216,180,21,0,20.35
-0.222005874,0.104249999,305,216,180,21,0,20.4
-0.312763005,0.096749999,355,266,246,22,0,20.45
-0.312763005,0.096749999,355,266,246,22,0,20.5
-0.423067808,0.091049999,393,281,321,18,0,20.55
-0.423067808,0.091049999,393,281,321,18,0,20.6
-0.57526052,0.084899999,434,305,436,24,0,20.65
-0.57526052,0.084899999,434,305,436,24,0,20.7
-0.748397171,0.076200001,492,327,574,38,0,20.75
-0.748397171,0.076200001,492,327,574,38,0,20.8
-1.029046178,0.071400002,524,299,761,24,0,20.85
-1.029046178,0.071400002,524,299,761,24,0,20.9
-1.32505393,0.078900002,474,242,995,46,0,20.95
-1.32505393,0.078900002,474,242,995,46,0,21
-1.611287951,0.084299996,438,162,1183,29,0,21.05
-1.611287951,0.084299996,438,162,1183,29,0,21.1
-2.010619402,0.097649999,349,96,1467,27,0,21.15
-2.010619402,0.097649999,349,96,1467,27,0,21.2
-2.655693054,0.116250001,225,38,1939,37,0,21.25
-2.655693054,0.116250001,225,38,1939,37,0,21.3
-0.949459136,0.142649993,49,39,828,148,0,21.35
-0.949459136,0.142649993,49,39,828,148,0,21.4
-0.135437548,0.137400001,84,63,463,366,0,21.45
-0.135437548,0.137400001,84,63,463,366,0,21.5
0.046076693,0.137099996,86,69,393,426,0,21.55
0.046076693,0.137099996,86,69,393,426,0,21.6
0.022340214,0.137850001,81,76,377,393,0,21.65
0.022340214,0.137850001,81,76,377,393,0,21.7
0.029321531,0.13515,99,70,415,436,0,21.75
0.029321531,0.13515,99,70,415,436,0,21.8
0,0.134550005,103,91,407,407,0,21.85
0,0.134550005,103,91,407,407,0,21.9
-0.005585053,0.130500004,130,92,427,423,0,21.95
-0.005585053,0.130500004,130,92,427,423,0,22
-0.048869219,0.128399998,144,115,431,396,0,22.05
-0.048869219,0.128399998,144,115,431,396,0,22.1
-0.171740398,0.127949998,147,115,419,296,0,22.15
-0.171740398,0.127949998,147,115,419,296,0,22.2
-0.516617477,0.126750007,155,140,416,46,0,22.25
-0.516617477,0.126750007,155,140,416,46,0,22.3
-0.428652853,0.124349996,171,147,348,41,0,22.35
-0.428652853,0.124349996,171,147,348,41,0,22.4
-0.34906584,0.124499999,170,161,285,35,0,22.45
-0.34906584,0.124499999,170,161,285,35,0,22.5
-0.291819066,0.123000003,168,180,253,44,0,22.55
-0.291819066,0.123000003,168,180,253,44,0,22.6
-0.217817098,0.121799998,188,166,203,47,0,22.65
-0.217817098,0.121799998,188,166,203,47,0,22.7
-0.187099293,0.124200001,172,159,186,52,0,22.75
-0.187099293,0.124200001,172,159,186,52,0,22.8
-0.164759085,0.118349999,211,178,168,50,0,22.85
-0.164759085,0.118349999,211,178,168,50,0,22.9
-0.15358898,0.113399997,244,198,157,47,0,22.95
-0.15358898,0.113399997,244,198,157,47,0,23
-0.209439516,0.111900002,254,221,204,54,0,23.05
-0.209439516,0.111900002,254,221,204,54,0,23.1
-0.163362816,0.10695,287,254,170,53,0,23.15
-0.163362816,0.10695,287,254,170,53,0,23.2
-0.209439516,0.096150003,359,284,219,69,0,23.25
-0.209439516,0.096150003,359,284,219,69,0,23.3
-0.269478828,0.090899996,394,316,273,80,0,23.35
-0.269478828,0.090899996,394,316,273,80,0,23.4
-0.395142555,0.080250002,465,379,359,76,0,23.45
-0.395142555,0.080250002,465,379,359,76,0,23.5
-0.548731506,0.074100003,506,388,494,101,0,23.55
-0.548731506,0.074100003,506,388,494,101,0,23.6
-0.825191677,0.068850003,541,388,679,88,0,23.65
-0.825191677,0.068850003,541,388,679,88,0,23.7
-1.108633161,0.066600002,556,365,895,101,0,23.75
-1.108633161,0.066600002,556,365,895,101,0,23.8
-1.383697033,0.070349999,531,301,1141,150,0,23.85
-1.383697033,0.070349999,531,301,1141,150,0,23.9
-1.82910502,0.086099997,426,228,1441,131,0,23.95
-1.82910502,0.086099997,426,228,1441,131,0,24
-2.232625246,0.085199997,432,140,1703,104,0,24.05
-2.232625246,0.085199997,432,140,1703,104,0,24.1
-3.172310352,0.10605,293,146,2383,111,0,24.15
-3.172310352,0.10605,293,146,2383,111,0,24.2
-1.206371546,0.121650003,119,189,1006,142,0,24.25
-1.206371546,0.121650003,119,189,1006,142,0,24.3
-0.445408016,0.108750001,275,272,616,297,0,24.35
-0.445408016,0.108750001,275,272,616,297,0,24.4
-0.121474914,0.094049998,352,373,479,392,0,24.45
-0.121474914,0.094049998,352,373,479,392,0,24.5
-0.020943951,0.086850002,406,421,446,431,0,24.55
-0.020943951,0.086850002,406,421,446,431,0,24.6
0.054454274,0.076049998,444,493,418,457,0,24.65
0.054454274,0.076049998,444,493,418,457,0,24.7
0.018151425,0.068400003,486,544,421,434,0,24.75
0.018151425,0.068400003,486,544,421,434,0,24.8
-0.019547688,0.056249999,474,625,441,427,0,24.85
-0.019547688,0.056249999,474,625,441,427,0,24.9
0.002792527,0.047249999,581,685,442,444,0,24.95
0.002792527,0.047249999,581,685,442,444,0,25
-0.006981317,0.044399999,600,704,446,441,0,25.05
-0.006981317,0.044399999,600,704,446,441,0,25.1
0.03351032,0.035700001,632,762,424,448,0,25.15
0.03351032,0.035700001,632,762,424,448,0,25.2
0.011170107,0.033300001,648,778,434,442,0,25.25
0.011170107,0.033300001,648,778,434,442,0,25.3
0.030717796,0.028200001,639,812,433,455,0,25.35
0.030717796,0.028200001,639,812,433,455,0,25.4
0.020943951,0.02355,681,843,435,450,0,25.45
0.020943951,0.02355,681,843,435,450,0,25.5
0.03351032,0.02565,706,829,436,460,0,25.55
0.03351032,0.02565,706,829,436,460,0,25.6
0.055850536,0.020400001,636,864,440,480,0,25.65
0.055850536,0.020400001,636,864,440,480,0,25.7
0.006981317,0.022500001,706,850,446,451,0,25.75
0.006981317,0.022500001,706,850,446,451,0,25.8
0.054454274,0.019649999,688,869,442,481,0,25.85
1.570796371,0,688,869,442,481,0,25.9
1.570796371,0,655,877,462,441,0,25.95
1.570796371,0,655,877,462,441,0,26
1.570796371,0,536,711,647,402,0,26.05
1.570796371,0,536,711,647,402,0,26.1
1.570796371,0,415,625,918,314,0,26.15
1.570796371,0,415,625,918,314,0,26.2
1.570796371,0,192,586,1277,364,0,26.25
1.570796371,0,192,586,1277,364,0,26.3
1.570796371,0,294,529,2223,453,0,26.35
1.570796371,0,294,529,2223,453,0,26.4
1.570796371,0,387,463,2905,505,0,26.45
1.570796371,0,387,463,2905,505,0,26.5
1.570796371,0,440,342,2166,539,0,26.55
1.570796371,0,440,342,2166,539,0,26.6
1.570796371,0,460,417,2011,575,0,26.65
1.570796371,0,460,417,2011,575,0,26.7
1.570796371,0,452,451,2002,729,0,26.75
1.570796371,0,452,451,2002,729,0,26.8
1.570796371,0,498,589,1886,576,0,26.85
1.570796371,0,498,589,1886,576,0,26.9
1.570796371,0,539,786,1729,403,0,26.95
1.570796371,0,539,786,1729,403,0,27
1.570796371,0,615,1061,1489,275,0,27.05
1.570796371,0,615,1061,1489,275,0,27.1
1.570796371,0,842,1892,1121,370,0,27.15
1.570796371,0,842,1892,1121,370,0,27.2
1.570796371,0,962,1960,628,656,0,27.25
1.570796371,0,962,1960,628,656,0,27.3
1.570796371,0,656,1429,253,922,0,27.35
1.570796371,0,656,1429,253,922,0,27.4
1.570796371,0,546,1369,77,1059,0,27.45
1.570796371,0,546,1369,77,1059,0,27.5
1.570796371,0,445,1308,145,1136,0,27.55
1.570796371,0,445,1308,145,1136,0,27.6
1.570796371,0,350,1209,170,1228,0,27.65
1.570796371,0,350,1209,170,1228,0,27.7
1.570796371,0,260,1089,133,1304,0,27.75
1.570796371,0,260,1089,133,1304,0,27.8
1.570796371,0,162,992,116,1384,0,27.85
1.570796371,0,162,992,116,1384,0,27.9
1.570796371,0,106,809,107,1806,0,27.95
1.570796371,0,106,809,107,1806,0,28
1.570796371,0,140,544,104,1910,0,28.05
1.570796371,0,140,544,104,1910,0,28.1
1.570796371,0,121,258,84,1199,0,28.15
1.570796371,0,121,258,84,1199,0,28.2
1.112821937,0.130950004,127,106,53,850,0,28.25
1.112821937,0.130950004,127,106,53,850,0,28.3
1.112821937,0.130950004,127,106,53,850,0,28.35
0.843343079,0.123750001,169,175,53,657,0,28.4
0.843343079,0.123750001,169,175,53,657,0,28.45
0.668810189,0.114600003,236,232,38,517,0,28.5
0.668810189,0.114600003,236,232,38,517,0,28.55
0.531976342,0.108750001,273,275,30,411,0,28.6
0.531976342,0.108750001,273,275,30,411,0,28.65
0.430049121,0.1008,328,318,33,341,0,28.7
0.430049121,0.1008,328,318,33,341,0,28.75
0.328121901,0.101549998,306,323,23,258,0,28.8
0.328121901,0.101549998,306,323,23,258,0,28.85
0.263893783,0.096450001,292,357,29,218,0,28.9
0.263893783,0.096450001,292,357,29,218,0,28.95
0.300196618,0.089850001,300,401,26,241,0,29
0.300196618,0.089850001,300,401,26,241,0,29.05
0.374198586,0.077399999,322,484,16,284,0,29.1
0.374198586,0.077399999,322,484,16,284,0,29.15
0.315555543,0.066150002,311,559,22,248,0,29.2
0.315555543,0.066150002,311,559,22,248,0,29.25
0.439822972,0.058499999,296,610,14,329,0,29.3
0.439822972,0.058499999,296,610,14,329,0,29.35
0.538957655,0.048749998,315,675,25,411,0,29.4
0.538957655,0.048749998,315,675,25,411,0,29.45
0.703716755,0.040800001,273,728,20,524,0,29.5
0.703716755,0.040800001,273,728,20,524,0,29.55
0.81122905,0.033750001,269,775,43,624,0,29.6
0.81122905,0.033750001,269,775,43,624,0,29.65
0.941081524,0.032400001,246,784,39,713,0,29.7
0.941081524,0.032400001,246,784,39,713,0,29.75
1.082104087,0.032699998,216,782,38,813,0,29.8
1.082104087,0.032699998,216,782,38,813,0,29.85
1.23290062,0.037950002,195,747,32,915,0,29.9
1.23290062,0.037950002,195,747,32,915,0,29.95
1.371130705,0.050250001,149,665,25,1007,0,30
1.371130705,0.050250001,149,665,25,1007,0,30.05
1.626646876,0.06645,94,557,25,1190,0,30.1
1.626646876,0.06645,94,557,25,1190,0,30.15
2.115339041,0.087750003,56,415,30,1545,0,30.2
2.115339041,0.087750003,56,415,30,1545,0,30.25
1.128180861,0.129600003,30,136,87,895,0,30.3
1.128180861,0.129600003,30,136,87,895,0,30.35
0.52359879,0.143099993,46,39,230,605,0,30.4
0.52359879,0.143099993,46,39,230,605,0,30.45
0.346273333,0.140699998,54,62,292,540,0,30.5
0.346273333,0.140699998,54,62,292,540,0,30.55
0.249931142,0.139500007,61,70,326,505,0,30.6
0.249931142,0.139500007,61,70,326,505,0,30.65
0.182910502,0.138150007,65,79,356,487,0,30.7
0.182910502,0.138150007,65,79,356,487,0,30.75
0.14381513,0.137700006,77,82,358,461,0,30.8
